image_file,label_file
000000353634.jpg,000000353634.txt
000000263516.jpg,000000263516.txt
000000310674.jpg,000000310674.txt
000000402250.jpg,000000402250.txt
000000494678.jpg,000000494678.txt
000000203252.jpg,000000203252.txt
000000488240.jpg,000000488240.txt
000000524594.jpg,000000524594.txt
000000574178.jpg,000000574178.txt
000000571355.jpg,000000571355.txt
000000394891.jpg,000000394891.txt
000000236335.jpg,000000236335.txt
000000105605.jpg,000000105605.txt
000000071265.jpg,000000071265.txt
000000023089.jpg,000000023089.txt
000000401071.jpg,000000401071.txt
000000212421.jpg,000000212421.txt
000000499388.jpg,000000499388.txt
000000462208.jpg,000000462208.txt
000000351807.jpg,000000351807.txt
000000245409.jpg,000000245409.txt
000000374241.jpg,000000374241.txt
000000142646.jpg,000000142646.txt
000000556192.jpg,000000556192.txt
000000376269.jpg,000000376269.txt
000000390585.jpg,000000390585.txt
000000205223.jpg,000000205223.txt
000000393284.jpg,000000393284.txt
000000093483.jpg,000000093483.txt
000000016344.jpg,000000016344.txt
000000144574.jpg,000000144574.txt
000000366659.jpg,000000366659.txt
000000418315.jpg,000000418315.txt
000000419210.jpg,000000419210.txt
000000022265.jpg,000000022265.txt
000000114079.jpg,000000114079.txt
000000401028.jpg,000000401028.txt
000000027731.jpg,000000027731.txt
000000173282.jpg,000000173282.txt
000000477919.jpg,000000477919.txt
000000227743.jpg,000000227743.txt
000000294087.jpg,000000294087.txt
000000083836.jpg,000000083836.txt
000000385796.jpg,000000385796.txt
000000313432.jpg,000000313432.txt
000000558542.jpg,000000558542.txt
000000335840.jpg,000000335840.txt
000000419332.jpg,000000419332.txt
000000024737.jpg,000000024737.txt
000000351610.jpg,000000351610.txt
000000059567.jpg,000000059567.txt
000000447741.jpg,000000447741.txt
000000241945.jpg,000000241945.txt
000000436676.jpg,000000436676.txt
000000436685.jpg,000000436685.txt
000000218862.jpg,000000218862.txt
000000377329.jpg,000000377329.txt
000000399781.jpg,000000399781.txt
000000303873.jpg,000000303873.txt
000000295896.jpg,000000295896.txt
000000481996.jpg,000000481996.txt
000000471352.jpg,000000471352.txt
000000110758.jpg,000000110758.txt
000000568816.jpg,000000568816.txt
000000299261.jpg,000000299261.txt
000000166093.jpg,000000166093.txt
000000519203.jpg,000000519203.txt
000000477025.jpg,000000477025.txt
000000152389.jpg,000000152389.txt
000000053793.jpg,000000053793.txt
000000401829.jpg,000000401829.txt
000000185559.jpg,000000185559.txt
000000006541.jpg,000000006541.txt
000000536791.jpg,000000536791.txt
000000007642.jpg,000000007642.txt
000000106338.jpg,000000106338.txt
000000044483.jpg,000000044483.txt
000000532710.jpg,000000532710.txt
000000065400.jpg,000000065400.txt
000000457745.jpg,000000457745.txt
000000317790.jpg,000000317790.txt
000000081961.jpg,000000081961.txt
000000191310.jpg,000000191310.txt
000000538822.jpg,000000538822.txt
000000032386.jpg,000000032386.txt
000000406534.jpg,000000406534.txt
000000117916.jpg,000000117916.txt
000000331642.jpg,000000331642.txt
000000271034.jpg,000000271034.txt
000000473706.jpg,000000473706.txt
000000463865.jpg,000000463865.txt
000000343734.jpg,000000343734.txt
000000311783.jpg,000000311783.txt
000000279203.jpg,000000279203.txt
000000509859.jpg,000000509859.txt
000000510671.jpg,000000510671.txt
000000398142.jpg,000000398142.txt
000000141520.jpg,000000141520.txt
000000447297.jpg,000000447297.txt
000000191925.jpg,000000191925.txt
000000579739.jpg,000000579739.txt
000000337621.jpg,000000337621.txt
000000450860.jpg,000000450860.txt
000000162252.jpg,000000162252.txt
000000053542.jpg,000000053542.txt
000000410283.jpg,000000410283.txt
000000478430.jpg,000000478430.txt
000000118186.jpg,000000118186.txt
000000119693.jpg,000000119693.txt
000000524428.jpg,000000524428.txt
000000130352.jpg,000000130352.txt
000000329660.jpg,000000329660.txt
000000401085.jpg,000000401085.txt
000000094526.jpg,000000094526.txt
000000189026.jpg,000000189026.txt
000000300052.jpg,000000300052.txt
000000126634.jpg,000000126634.txt
000000372833.jpg,000000372833.txt
000000044347.jpg,000000044347.txt
000000134309.jpg,000000134309.txt
000000004355.jpg,000000004355.txt
000000181766.jpg,000000181766.txt
000000115930.jpg,000000115930.txt
000000321633.jpg,000000321633.txt
000000339913.jpg,000000339913.txt
000000389351.jpg,000000389351.txt
000000473042.jpg,000000473042.txt
000000526734.jpg,000000526734.txt
000000543684.jpg,000000543684.txt
000000522788.jpg,000000522788.txt
000000189052.jpg,000000189052.txt
000000463272.jpg,000000463272.txt
000000227733.jpg,000000227733.txt
000000331133.jpg,000000331133.txt
000000102451.jpg,000000102451.txt
000000127810.jpg,000000127810.txt
000000127535.jpg,000000127535.txt
000000072118.jpg,000000072118.txt
000000004665.jpg,000000004665.txt
000000208773.jpg,000000208773.txt
000000159577.jpg,000000159577.txt
000000095034.jpg,000000095034.txt
000000061730.jpg,000000061730.txt
000000117585.jpg,000000117585.txt
000000434673.jpg,000000434673.txt
000000464615.jpg,000000464615.txt
000000244241.jpg,000000244241.txt
000000114705.jpg,000000114705.txt
000000363560.jpg,000000363560.txt
000000322103.jpg,000000322103.txt
000000202605.jpg,000000202605.txt
000000007115.jpg,000000007115.txt
000000247893.jpg,000000247893.txt
000000563947.jpg,000000563947.txt
000000561678.jpg,000000561678.txt
000000094150.jpg,000000094150.txt
000000436456.jpg,000000436456.txt
000000091833.jpg,000000091833.txt
000000170273.jpg,000000170273.txt
000000097519.jpg,000000097519.txt
000000145503.jpg,000000145503.txt
000000106799.jpg,000000106799.txt
000000466960.jpg,000000466960.txt
000000361472.jpg,000000361472.txt
000000236673.jpg,000000236673.txt
000000168661.jpg,000000168661.txt
000000496619.jpg,000000496619.txt
000000070804.jpg,000000070804.txt
000000121229.jpg,000000121229.txt
000000412141.jpg,000000412141.txt
000000366153.jpg,000000366153.txt
000000352427.jpg,000000352427.txt
000000368556.jpg,000000368556.txt
000000557251.jpg,000000557251.txt
000000143386.jpg,000000143386.txt
000000477451.jpg,000000477451.txt
000000466460.jpg,000000466460.txt
000000082731.jpg,000000082731.txt
000000124306.jpg,000000124306.txt
000000215353.jpg,000000215353.txt
000000440036.jpg,000000440036.txt
000000356043.jpg,000000356043.txt
000000155645.jpg,000000155645.txt
000000209279.jpg,000000209279.txt
000000223569.jpg,000000223569.txt
000000263043.jpg,000000263043.txt
000000168243.jpg,000000168243.txt
000000547448.jpg,000000547448.txt
000000162109.jpg,000000162109.txt
000000191191.jpg,000000191191.txt
000000271143.jpg,000000271143.txt
000000492138.jpg,000000492138.txt
000000527038.jpg,000000527038.txt
000000103538.jpg,000000103538.txt
000000001290.jpg,000000001290.txt
000000088168.jpg,000000088168.txt
000000543263.jpg,000000543263.txt
000000328039.jpg,000000328039.txt
000000569190.jpg,000000569190.txt
000000295154.jpg,000000295154.txt
000000127098.jpg,000000127098.txt
000000407770.jpg,000000407770.txt
000000005670.jpg,000000005670.txt
000000247422.jpg,000000247422.txt
000000303735.jpg,000000303735.txt
000000090572.jpg,000000090572.txt
000000059744.jpg,000000059744.txt
000000012209.jpg,000000012209.txt
000000342459.jpg,000000342459.txt
000000031358.jpg,000000031358.txt
000000078604.jpg,000000078604.txt
000000208095.jpg,000000208095.txt
000000482444.jpg,000000482444.txt
000000435471.jpg,000000435471.txt
000000128850.jpg,000000128850.txt
000000319260.jpg,000000319260.txt
000000506058.jpg,000000506058.txt
000000008896.jpg,000000008896.txt
000000397645.jpg,000000397645.txt
000000331544.jpg,000000331544.txt
000000145593.jpg,000000145593.txt
000000303540.jpg,000000303540.txt
000000509657.jpg,000000509657.txt
000000347981.jpg,000000347981.txt
000000223339.jpg,000000223339.txt
000000060132.jpg,000000060132.txt
000000264572.jpg,000000264572.txt
000000169539.jpg,000000169539.txt
000000172690.jpg,000000172690.txt
000000356394.jpg,000000356394.txt
000000359925.jpg,000000359925.txt
000000440389.jpg,000000440389.txt
000000182893.jpg,000000182893.txt
000000143067.jpg,000000143067.txt
000000385705.jpg,000000385705.txt
000000015908.jpg,000000015908.txt
000000050464.jpg,000000050464.txt
000000200060.jpg,000000200060.txt
000000355826.jpg,000000355826.txt
000000540733.jpg,000000540733.txt
000000002525.jpg,000000002525.txt
000000344921.jpg,000000344921.txt
000000308964.jpg,000000308964.txt
000000193986.jpg,000000193986.txt
000000123512.jpg,000000123512.txt
000000058232.jpg,000000058232.txt
000000535768.jpg,000000535768.txt
000000133090.jpg,000000133090.txt
000000154600.jpg,000000154600.txt
000000488682.jpg,000000488682.txt
000000462784.jpg,000000462784.txt
000000552990.jpg,000000552990.txt
000000356765.jpg,000000356765.txt
000000000960.jpg,000000000960.txt
000000363468.jpg,000000363468.txt
000000438691.jpg,000000438691.txt
000000543520.jpg,000000543520.txt
000000296459.jpg,000000296459.txt
000000139000.jpg,000000139000.txt
000000009708.jpg,000000009708.txt
000000335722.jpg,000000335722.txt
000000118450.jpg,000000118450.txt
000000383461.jpg,000000383461.txt
000000201045.jpg,000000201045.txt
000000215341.jpg,000000215341.txt
000000206309.jpg,000000206309.txt
000000361603.jpg,000000361603.txt
000000454659.jpg,000000454659.txt
000000469014.jpg,000000469014.txt
000000309409.jpg,000000309409.txt
000000045770.jpg,000000045770.txt
000000124347.jpg,000000124347.txt
000000535899.jpg,000000535899.txt
000000060519.jpg,000000060519.txt
000000210063.jpg,000000210063.txt
000000374041.jpg,000000374041.txt
000000355453.jpg,000000355453.txt
000000295263.jpg,000000295263.txt
000000574731.jpg,000000574731.txt
000000510527.jpg,000000510527.txt
000000562650.jpg,000000562650.txt
000000029793.jpg,000000029793.txt
000000263084.jpg,000000263084.txt
000000047643.jpg,000000047643.txt
000000307758.jpg,000000307758.txt
000000560914.jpg,000000560914.txt
000000025997.jpg,000000025997.txt
000000459537.jpg,000000459537.txt
000000306990.jpg,000000306990.txt
000000085151.jpg,000000085151.txt
000000296735.jpg,000000296735.txt
000000110482.jpg,000000110482.txt
000000563323.jpg,000000563323.txt
000000112656.jpg,000000112656.txt
000000020188.jpg,000000020188.txt
000000467384.jpg,000000467384.txt
000000427921.jpg,000000427921.txt
000000035128.jpg,000000035128.txt
000000511571.jpg,000000511571.txt
000000557291.jpg,000000557291.txt
000000486415.jpg,000000486415.txt
000000053677.jpg,000000053677.txt
000000353929.jpg,000000353929.txt
000000155131.jpg,000000155131.txt
000000199720.jpg,000000199720.txt
000000270544.jpg,000000270544.txt
000000388935.jpg,000000388935.txt
000000401797.jpg,000000401797.txt
000000505501.jpg,000000505501.txt
000000554598.jpg,000000554598.txt
000000492399.jpg,000000492399.txt
000000277710.jpg,000000277710.txt
000000540799.jpg,000000540799.txt
000000435187.jpg,000000435187.txt
000000435377.jpg,000000435377.txt
000000178430.jpg,000000178430.txt
000000072096.jpg,000000072096.txt
000000256851.jpg,000000256851.txt
000000196711.jpg,000000196711.txt
000000280622.jpg,000000280622.txt
000000491739.jpg,000000491739.txt
000000083783.jpg,000000083783.txt
000000031981.jpg,000000031981.txt
000000493806.jpg,000000493806.txt
000000453377.jpg,000000453377.txt
000000577036.jpg,000000577036.txt
000000225791.jpg,000000225791.txt
000000543531.jpg,000000543531.txt
000000038752.jpg,000000038752.txt
000000425669.jpg,000000425669.txt
000000486513.jpg,000000486513.txt
000000120703.jpg,000000120703.txt
000000353197.jpg,000000353197.txt
000000419586.jpg,000000419586.txt
000000138092.jpg,000000138092.txt
000000008080.jpg,000000008080.txt
000000334609.jpg,000000334609.txt
000000197636.jpg,000000197636.txt
000000553370.jpg,000000553370.txt
000000362505.jpg,000000362505.txt
000000085045.jpg,000000085045.txt
000000039191.jpg,000000039191.txt
000000141651.jpg,000000141651.txt
000000313020.jpg,000000313020.txt
000000224020.jpg,000000224020.txt
000000375001.jpg,000000375001.txt
000000002191.jpg,000000002191.txt
000000120376.jpg,000000120376.txt
000000026286.jpg,000000026286.txt
000000357967.jpg,000000357967.txt
000000080714.jpg,000000080714.txt
000000001757.jpg,000000001757.txt
000000301644.jpg,000000301644.txt
000000279961.jpg,000000279961.txt
000000221425.jpg,000000221425.txt
000000478099.jpg,000000478099.txt
000000462931.jpg,000000462931.txt
000000105058.jpg,000000105058.txt
000000500973.jpg,000000500973.txt
000000380109.jpg,000000380109.txt
000000357899.jpg,000000357899.txt
000000468471.jpg,000000468471.txt
000000317061.jpg,000000317061.txt
000000149157.jpg,000000149157.txt
000000298527.jpg,000000298527.txt
000000366348.jpg,000000366348.txt
000000444804.jpg,000000444804.txt
000000193863.jpg,000000193863.txt
000000297236.jpg,000000297236.txt
000000314336.jpg,000000314336.txt
000000432161.jpg,000000432161.txt
000000573360.jpg,000000573360.txt
000000165353.jpg,000000165353.txt
000000366137.jpg,000000366137.txt
000000380661.jpg,000000380661.txt
000000361895.jpg,000000361895.txt
000000288379.jpg,000000288379.txt
000000568135.jpg,000000568135.txt
000000122542.jpg,000000122542.txt
000000554711.jpg,000000554711.txt
000000411086.jpg,000000411086.txt
000000073996.jpg,000000073996.txt
000000415669.jpg,000000415669.txt
000000036761.jpg,000000036761.txt
000000086202.jpg,000000086202.txt
000000040446.jpg,000000040446.txt
000000181169.jpg,000000181169.txt
000000003817.jpg,000000003817.txt
000000045627.jpg,000000045627.txt
000000128998.jpg,000000128998.txt
000000105047.jpg,000000105047.txt
000000458613.jpg,000000458613.txt
000000048104.jpg,000000048104.txt
000000314462.jpg,000000314462.txt
000000513361.jpg,000000513361.txt
000000084845.jpg,000000084845.txt
000000572879.jpg,000000572879.txt
000000252403.jpg,000000252403.txt
000000445964.jpg,000000445964.txt
000000419978.jpg,000000419978.txt
000000508008.jpg,000000508008.txt
000000288603.jpg,000000288603.txt
000000356280.jpg,000000356280.txt
000000284911.jpg,000000284911.txt
000000151141.jpg,000000151141.txt
000000090884.jpg,000000090884.txt
000000202231.jpg,000000202231.txt
000000295343.jpg,000000295343.txt
000000100386.jpg,000000100386.txt
000000238212.jpg,000000238212.txt
000000064800.jpg,000000064800.txt
000000105063.jpg,000000105063.txt
000000477622.jpg,000000477622.txt
000000068204.jpg,000000068204.txt
000000473733.jpg,000000473733.txt
000000119773.jpg,000000119773.txt
000000351608.jpg,000000351608.txt
000000440546.jpg,000000440546.txt
000000330955.jpg,000000330955.txt
000000170885.jpg,000000170885.txt
000000564612.jpg,000000564612.txt
000000469051.jpg,000000469051.txt
000000576827.jpg,000000576827.txt
000000364590.jpg,000000364590.txt
000000118840.jpg,000000118840.txt
000000421187.jpg,000000421187.txt
000000492246.jpg,000000492246.txt
000000011877.jpg,000000011877.txt
000000509114.jpg,000000509114.txt
000000560470.jpg,000000560470.txt
000000167169.jpg,000000167169.txt
000000541171.jpg,000000541171.txt
000000164290.jpg,000000164290.txt
000000571799.jpg,000000571799.txt
000000348504.jpg,000000348504.txt
000000156324.jpg,000000156324.txt
000000468784.jpg,000000468784.txt
000000481467.jpg,000000481467.txt
000000220317.jpg,000000220317.txt
000000168563.jpg,000000168563.txt
000000561386.jpg,000000561386.txt
000000011449.jpg,000000011449.txt
000000172989.jpg,000000172989.txt
000000116882.jpg,000000116882.txt
000000546987.jpg,000000546987.txt
000000187168.jpg,000000187168.txt
000000144269.jpg,000000144269.txt
000000445309.jpg,000000445309.txt
000000435823.jpg,000000435823.txt
000000378179.jpg,000000378179.txt
000000250364.jpg,000000250364.txt
000000026260.jpg,000000026260.txt
000000113951.jpg,000000113951.txt
000000463204.jpg,000000463204.txt
000000286469.jpg,000000286469.txt
000000533134.jpg,000000533134.txt
000000261414.jpg,000000261414.txt
000000061101.jpg,000000061101.txt
000000018656.jpg,000000018656.txt
000000565230.jpg,000000565230.txt
000000365934.jpg,000000365934.txt
000000083110.jpg,000000083110.txt
000000483557.jpg,000000483557.txt
000000146626.jpg,000000146626.txt
000000510182.jpg,000000510182.txt
000000292519.jpg,000000292519.txt
000000163483.jpg,000000163483.txt
000000435579.jpg,000000435579.txt
000000041272.jpg,000000041272.txt
000000281625.jpg,000000281625.txt
000000001403.jpg,000000001403.txt
000000357023.jpg,000000357023.txt
000000023631.jpg,000000023631.txt
000000313066.jpg,000000313066.txt
000000268274.jpg,000000268274.txt
000000342520.jpg,000000342520.txt
000000502748.jpg,000000502748.txt
000000047614.jpg,000000047614.txt
000000555615.jpg,000000555615.txt
000000315830.jpg,000000315830.txt
000000389107.jpg,000000389107.txt
000000169573.jpg,000000169573.txt
000000438102.jpg,000000438102.txt
000000252186.jpg,000000252186.txt
000000251626.jpg,000000251626.txt
000000241010.jpg,000000241010.txt
000000310796.jpg,000000310796.txt
000000062023.jpg,000000062023.txt
000000033808.jpg,000000033808.txt
000000308701.jpg,000000308701.txt
000000253266.jpg,000000253266.txt
000000269099.jpg,000000269099.txt
000000139390.jpg,000000139390.txt
000000219472.jpg,000000219472.txt
000000109403.jpg,000000109403.txt
000000385445.jpg,000000385445.txt
000000097563.jpg,000000097563.txt
000000094793.jpg,000000094793.txt
000000262935.jpg,000000262935.txt
000000542630.jpg,000000542630.txt
000000099657.jpg,000000099657.txt
